"user_skill[1,1]","user_skill[2,1]","user_skill[3,1]","user_skill[1,2]","user_skill[2,2]","user_skill[3,2]","user_skill[1,3]","user_skill[2,3]","user_skill[3,3]","user_skill[1,4]","user_skill[2,4]","user_skill[3,4]","user_skill[1,5]","user_skill[2,5]","user_skill[3,5]","user_skill[1,6]","user_skill[2,6]","user_skill[3,6]","user_skill[1,7]","user_skill[2,7]","user_skill[3,7]","user_skill[1,8]","user_skill[2,8]","user_skill[3,8]","user_skill[1,9]","user_skill[2,9]","user_skill[3,9]"
0.0370354,0.814716,-0.832906,-2.96385,-0.332824,-2.42897,-3.69121,-1.07749,-6.86619,-2.17426,-2.60446,-1.14647,-0.675627,-2.11112,0.069764,-1.13672,-1.06671,0.708769,-0.602485,-0.662743,-1.0113,1.29986,-3.2815,-1.97253,-1.7933,-1.07168,-0.341289
-2.16476,-2.33038,-1.68634,-0.766365,-0.699275,-1.17029,-4.69933,-1.04219,0.572515,-1.85319,-1.7078,-0.964361,-4.04818,0.029968,-2.02313,1.72125,-2.25806,-0.445364,0.168567,-0.0844594,0.223552,0.781289,0.856359,1.62718,0.351993,0.103505,-0.426797
-0.0423955,5.14255,-2.42574,-3.7436,-1.12119,-4.8472,0.660101,-2.79218,-7.15464,-2.24888,-1.93688,-1.16035,-0.909678,-3.16099,-1.40525,-0.600516,0.277358,0.242915,-0.844159,-0.850019,-0.96481,-0.310339,0.0591335,-0.984918,-2.19563,-0.925377,-2.9604
-2.49796,-2.2582,-1.54849,-2.22047,0.255731,-1.37215,-2.94283,-1.2515,0.451481,-2.0402,-1.48265,-1.57911,-2.64198,0.593931,-1.64177,0.00522282,-2.79159,-1.44033,-0.859968,-0.670088,-0.742415,-1.47509,-2.85362,2.43824,-0.0933525,-0.337426,-0.945177
1.14065,0.348423,0.185683,-3.17422,-0.228438,-1.97445,2.87384,-0.0438171,-2.42655,-2.05371,-1.45674,-0.220028,-2.06225,-1.95061,-0.929157,-0.529766,0.804428,-0.729982,-3.98267,-1.25286,-2.18181,0.674104,-1.22192,-1.58432,0.446681,0.100609,-0.107659
-4.67393,-4.83467,0.209795,-1.43049,0.0684877,-4.07052,-5.15566,-1.78933,-1.15977,-1.69225,-0.709421,-1.89729,-3.35655,0.89925,-3.34786,-3.28892,-1.49525,0.0425211,1.90133,1.2093,0.0387222,0.0156921,0.400718,-0.528042,-2.11535,-1.36564,-0.958398
-0.151721,2.13592,-1.25679,-0.948169,0.12848,-2.84567,-1.19605,-1.18239,-0.918142,-1.87699,-0.849605,-0.785332,-1.7038,-0.557068,-1.49342,-0.924916,-0.905817,-2.51798,-0.282579,-3.21238,6.02293,-0.805699,-0.905935,-1.93,-1.13344,0.543985,0.295851
-0.106442,-2.01336,-0.253484,-2.90988,-0.564039,-1.42429,-2.09652,-0.535921,-3.43861,-2.05632,-2.60531,-0.898069,-1.01914,-1.4634,-1.3718,0.264589,0.0650934,3.04377,-0.547988,-0.738282,-2.27126,0.179021,-0.337923,1.52776,0.309679,-0.842932,-1.15242
-0.948506,0.927351,-0.106965,-3.51618,-0.428044,-3.91896,1.69987,-0.521556,-3.50309,-1.5593,-2.5504,-0.526894,-1.54609,-3.03764,-3.55512,-0.421643,-0.257215,-2.29638,1.84379,-4.13508,2.11566,-0.155741,0.122859,-0.672458,-0.759587,1.52656,4.27233
0.0887647,-1.06512,1.13448,-2.08902,-0.811027,-1.33263,-1.95669,-0.982111,-1.72107,-2.7751,-0.35941,-2.20719,-3.21812,-0.148975,-0.655764,0.135715,0.404059,-0.202914,-0.312347,0.502416,0.296026,0.16816,-2.51253,-0.363178,-0.220808,-0.377551,-0.389152
-0.0332519,0.876443,-1.5023,-0.514112,0.19748,-2.82584,-0.415054,-1.43884,-1.95719,-0.456908,-2.78591,0.462265,0.29438,-1.04753,-1.56488,-0.252829,0.421178,-1.3674,-0.778594,-1.94011,-2.79918,-0.0743204,0.970837,-0.441751,-0.0819532,0.393257,0.498233
0.363379,-0.444229,0.850628,-3.07458,-0.564542,-1.64827,-1.54758,-0.852751,-2.03102,-3.11659,-0.131154,-1.57499,-2.62298,-1.34601,-3.54579,-1.25075,-2.43573,-1.62603,-1.43764,1.02168,-0.228794,0.886198,-0.400988,-0.3185,1.58878,-2.46278,-3.3553
4.07422,-1.43914,3.78723,-2.93044,-2.70123,-1.86202,-1.79538,-0.214194,-0.851559,-3.49911,-1.65684,-0.886097,-2.94725,-1.11721,-1.53809,-1.97827,-1.77649,-1.71782,-0.0975711,0.447288,0.381317,4.69521,-1.72267,1.2591,-0.495026,-1.58511,-2.12505
-0.68915,-0.552117,-1.21731,-1.84255,0.734076,-3.83258,-0.862533,-3.02907,-3.19399,-0.543787,-1.45039,-0.900078,-0.119578,-1.46229,-0.643829,5.32201,3.87595,-2.63771,0.0518255,-2.27829,-1.94673,-1.96431,-0.438554,-1.29915,0.357467,2.59599,1.14287
-2.89342,-0.134742,-0.848939,-1.9962,-1.12365,-3.52422,-1.20005,-3.64544,-1.96976,-0.757537,-0.723278,-1.2862,-1.26089,-2.15773,-1.84152,-0.164723,1.34065,-0.705419,-0.214006,-2.0229,1.28845,-1.1188,-0.646528,-1.4929,0.062144,-0.62239,-0.502504
2.00502,-0.70896,-0.484779,-1.11806,0.130955,-0.90479,-1.55431,0.761845,-2.68219,-2.31103,-1.70127,-0.717828,-3.67662,-0.38127,-1.34229,0.12294,-1.01659,0.318817,-0.155067,0.247266,0.154139,0.7508,0.356993,1.74714,-2.40854,1.16225,-1.51096
-2.07461,-0.768743,-0.687035,-0.713331,-0.187983,-1.13455,-4.35316,-3.17878,-4.98701,-1.19446,-1.55273,-1.78984,1.32872,-6.28733,-0.703113,-1.52911,1.56501,-1.8487,0.899433,0.142033,0.112063,-0.41323,0.378537,-1.12808,1.31482,-1.87157,0.366229
0.840144,0.0682916,-0.706845,-1.85345,1.22954,-1.85663,-1.242,-0.555883,-0.718382,-0.802086,-1.29376,-0.998575,-3.59832,-3.12057,-0.2679,-0.250793,-0.379653,0.274039,-1.01582,0.343766,-0.00422723,0.437875,-0.918706,-2.29288,0.401642,-0.750014,-0.306564
-1.61648,-0.610726,0.599455,-1.86254,-2.40451,-3.60911,-1.77772,-0.93635,-3.73594,-2.71766,-1.60299,-0.679775,-1.13655,0.546907,-2.40721,-1.18606,-1.61565,-2.18356,0.511544,-0.78109,-0.782846,0.141896,0.846544,2.04094,-1.73198,0.0312713,0.0253267
0.305205,1.23065,2.21506,-0.919547,-2.14382,-1.93305,-0.448635,-1.40495,-3.21291,-2.85202,-0.670914,-0.568357,-0.935019,0.619206,-3.70337,-0.735654,-1.04629,-1.46038,1.55139,-1.44094,3.03725,-0.439822,0.313484,0.762895,-1.172,-4.3034,3.60827
0.47306,5.52987,-0.574423,-2.4992,-0.986645,-2.04754,0.142502,-0.677944,-1.96036,-1.18621,-1.31642,-1.11301,-0.703288,-2.80075,0.756883,-0.0716238,0.0847412,-0.677083,-1.73137,-1.42023,-2.06186,0.615539,-3.33357,-1.15708,-0.687411,-0.372612,-0.721169
2.44609,1.67005,0.441425,-1.00683,0.754553,-1.41695,-0.903596,-1.55759,-3.81125,-1.41667,-0.436938,-0.686227,-2.07058,-2.96194,-1.19599,-0.813394,0.106635,1.11577,-0.770057,0.129373,-0.366555,0.824809,0.746988,-0.201403,1.80906,-0.00140257,0.648933
-5.02757,-0.238139,-1.77484,-2.44982,-1.31456,-2.76181,-1.65984,0.175021,0.0411004,-1.67628,-2.50615,-0.879787,0.210536,0.51219,-0.950008,-1.11229,-0.552035,-0.577654,0.126151,-0.077249,0.340478,-1.50795,-1.47706,2.47938,-1.83011,3.03486,-1.7165
3.24529,0.587464,0.905984,-0.714827,0.587827,-0.963351,-1.08795,-2.0389,-3.66458,-1.3532,-0.332132,-0.930677,-1.42287,-1.18203,-1.28306,-0.57181,-0.00560034,0.0527707,-1.19364,1.19917,-1.56581,0.228474,0.269083,-1.20429,1.41142,-2.30138,2.35273
3.07581,1.05088,0.737278,-0.39388,0.865397,-1.48456,-0.736469,-2.06008,-2.89842,-1.24835,-0.552421,-0.891924,-1.06043,-1.0648,-1.07287,0.322287,0.190092,-0.624053,-0.464419,-0.0785869,-1.01929,0.85524,1.41005,-2.01425,2.54171,-2.41018,3.58299
-2.14812,0.684683,-3.42817,-3.69852,-2.12028,-2.50719,-2.17952,-0.49155,-2.30796,-1.849,-2.27714,-1.71121,-0.446682,-0.256602,0.139793,0.17868,0.00233769,0.0184247,-0.0422402,-1.16774,-0.962731,-0.622828,-0.412386,-0.245583,-0.544408,0.0984208,-2.38337
-1.9965,1.14745,-1.88101,-3.14123,-3.02491,-2.58966,-1.91902,-0.0429617,-0.198555,-1.71706,-2.22053,-1.99641,-0.505779,-0.385677,-0.24136,0.995971,-0.122243,0.281979,0.227993,-1.41932,-1.45437,-0.457251,-0.25843,-0.32751,-0.0901739,-0.68962,-2.02931
0.370538,-1.13396,-0.118185,-0.435887,0.803749,-2.45996,0.411993,-0.924563,-3.41089,-1.07137,-0.713439,-0.345828,-3.93737,-1.91963,-2.70175,-1.28423,-0.555169,-1.2488,-2.41649,-0.815448,-0.578234,-0.477229,0.861821,-2.39778,-0.646139,-0.601922,0.474563
0.863347,-0.888089,-0.234207,-0.131947,0.332492,-2.57091,-0.538046,-0.793487,-2.96466,-1.69238,-0.93966,-0.454811,-4.22257,-2.87417,-3.29549,-0.800897,-0.403857,-0.588691,-1.61366,0.0335635,0.138853,-0.715782,-0.849173,-2.95303,-1.94598,-0.0359893,1.76055
0.472587,-0.464448,-0.425509,0.0107413,-0.327904,-2.45178,-0.832939,-0.855531,-2.76668,-1.42938,-0.939142,-0.533151,-3.86285,-2.43281,-3.75054,-0.725545,-0.424658,-0.510547,-1.43421,-0.396744,0.00580137,-1.29303,-0.470094,-2.73168,-3.78676,2.75873,2.92757
-0.849638,0.456015,0.635061,-3.1088,1.03628,-1.68684,-2.08947,-0.163967,-1.62704,-0.803261,-1.98616,-1.30534,1.1481,-0.766008,0.400169,-0.167171,-0.981084,-1.27338,1.94566,-1.33746,-1.38461,0.691609,0.0266949,-0.50225,-0.928819,-2.45031,-2.21753
1.26931,3.63432,1.1823,-0.212959,-1.55116,-2.30627,-0.078335,-2.58856,-1.40238,-2.21656,-0.649663,-0.797045,-2.77462,-0.44797,-2.64853,-0.766221,0.350055,-0.387773,-2.24378,-0.535456,-0.391244,-1.83887,-1.0177,-0.337914,0.411576,5.08555,2.01188
1.44802,0.71171,0.306709,-3.00552,0.27673,-3.35504,-1.0595,0.258067,-0.685446,-2.50076,-2.08071,0.0935221,-0.430713,-2.86351,-1.26708,-1.31716,-1.16178,0.0128171,5.56668,4.21099,-3.01635,0.614013,0.0769506,0.339062,2.13781,0.315548,1.25955
-0.381264,1.89839,-0.656512,-0.294952,-0.948971,-1.50155,1.16533,-1.0235,-2.66105,-2.48012,-0.73609,-0.948395,-1.48083,-0.148009,0.00765938,-0.19361,0.118846,-1.37026,-0.237252,-0.0647558,-0.392809,5.36637,2.9564,2.19036,-2.48275,-1.4522,-0.836699
0.14607,0.109543,0.485069,-2.35776,-1.99274,-3.69077,-2.11489,-1.7419,-1.71258,-2.05001,-2.63079,-1.08705,-1.60778,-3.94184,-1.3221,-2.06649,-1.26637,1.02352,-0.473624,-0.888525,-1.16489,-0.377316,-1.10006,-1.68532,0.331057,-0.371708,-0.164598
-0.558926,-0.708307,-0.656205,-1.47558,-0.504686,-1.06795,-0.973318,-2.45272,-1.22813,-2.82153,-2.53345,-1.28209,-0.888004,-3.35475,-2.6603,-2.41737,-1.89254,-1.30339,-0.54234,2.29863,0.244653,0.211223,-2.5695,-2.51355,0.435477,-0.334597,0.757955
0.0313713,0.55717,1.48126,-2.15155,-0.43854,-2.798,-1.32875,0.171221,-1.33234,-3.3952,-1.16538,-0.780109,-1.65719,-0.480486,-1.52425,0.7665,-0.764,-0.96026,-0.565275,-0.546521,-1.38467,-2.16644,-1.56391,-1.59233,-2.46323,2.09999,0.245316
-0.321641,0.489162,1.20078,-1.70601,-0.209401,-1.67526,-1.0751,0.266276,-2.45604,-3.12526,-1.14859,-0.657715,-1.49218,-0.233167,-1.51556,0.919298,-2.51856,-2.05232,-0.707405,-1.24929,-1.65627,-2.06425,-1.5237,-1.67702,-1.58656,-0.0662521,-0.455669
2.35677,0.971718,0.791981,-1.61992,0.512091,-2.52222,-1.51185,-3.58889,-1.83553,-1.98446,-2.5971,-1.42512,-1.08435,-4.84119,-4.13514,-3.25791,-2.05255,-2.29685,-1.79046,-0.696504,-1.1469,0.639881,0.593124,1.22975,-0.188054,-1.81362,-1.21155
0.339559,-0.318557,-0.839682,-2.0512,1.54734,-3.68894,-2.76253,-2.94058,-3.51336,-2.41128,-2.29964,-1.24665,-0.601703,-6.70847,-2.71089,-3.33852,-1.59762,-3.37145,-0.746197,0.923256,-3.0801,0.236773,0.750366,1.29406,-0.0294912,-0.518823,-1.08861
1.08787,-1.78464,-0.676761,-2.68696,2.02277,-4.23636,-4.16693,-2.83866,-3.60246,-2.03798,-2.11733,-0.427144,0.362221,-7.18468,-1.49969,-2.80379,-2.20335,-2.085,-1.43617,-0.174664,-1.26415,0.379981,0.919431,-0.147431,0.967146,-0.312936,-0.354358
1.03753,1.24182,1.33408,-2.41747,-1.23082,-2.09622,-0.179144,-0.554623,0.716799,-0.956762,-1.81357,-1.7179,-8.35017,0.661423,-0.0917188,-2.49204,0.116812,0.192673,-1.95893,-0.56038,0.311031,1.14566,-3.64545,-1.7011,-0.639249,-0.577019,-0.346349
0.484676,-0.572667,-1.60828,-2.3074,1.03481,-1.95824,-2.87993,-1.07873,-2.88874,-1.81007,-1.9454,-1.18917,-2.55298,-2.69962,-2.16253,-1.27207,-1.14415,-1.24447,-1.31639,-1.32793,-1.3304,1.60941,1.23598,0.497882,-0.1142,-0.428892,0.158926
0.748338,1.36639,0.899476,-1.39628,-1.68803,-3.75755,-0.319318,-3.04301,-2.48606,-3.12622,-1.44731,-0.739276,-1.91884,-0.33218,-1.78913,0.725416,0.644959,-0.187487,0.831982,0.871383,0.297369,-1.59265,-1.93498,0.148852,0.50941,-0.14375,-1.51073
-0.358227,-1.70912,-0.813324,-3.01403,-0.299523,-1.02802,-3.77902,-0.991338,-1.99375,-1.82176,-2.41253,-1.43959,-2.79994,-3.46219,-2.30146,-1.12494,-1.15462,-1.21525,-2.18704,-1.91495,-1.85636,2.00512,2.85318,-1.23623,-0.360646,-0.554683,-0.943285
0.0486115,2.10627,0.248733,-4.29307,-0.0146006,-1.58891,-3.49426,-0.511485,-3.06993,-1.58071,-2.33478,-1.51206,-3.1229,-4.40753,-1.42755,-1.49076,-0.591312,-0.674286,-1.45318,-0.986031,-2.0071,2.49,1.29321,-2.7753,-1.08624,-1.33637,-1.27522
-0.5229,-0.957124,-1.02879,-1.22203,-2.89841,-3.69427,-0.767563,-2.40917,-1.69429,-2.42788,-1.06284,-0.836797,-0.670499,0.107687,-2.42918,-0.138753,-0.284389,-0.362597,0.466573,0.403613,1.16638,-1.63254,-0.988117,0.510336,1.68767,1.21286,1.08262
-0.964077,0.594363,0.196996,-1.28949,-0.608412,-1.83278,-3.17138,1.57047,-5.92181,-3.4131,-1.71563,-0.791483,-0.195906,-2.56118,-2.25777,-0.830182,-6.7695,-4.99497,0.20823,6.12191,-0.801371,3.74517,0.83567,3.90605,6.83874,2.57074,-0.332536
0.342337,0.981908,0.917105,-3.17382,-0.515611,-1.68627,-1.91963,-0.779166,-4.42711,-3.13239,-2.04516,-1.47906,-2.39861,-0.0193225,-2.60708,2.14616,0.673389,2.05808,-0.92959,0.648532,0.435365,-0.559864,0.929146,3.20773,0.654409,-0.328851,-1.00627
0.850988,1.40496,1.3417,-2.49712,0.225058,-1.57803,-2.90953,-1.77213,-4.62134,-2.57262,-2.15835,-1.2685,-1.83699,-0.357664,-2.31455,4.85345,-0.549121,2.33819,-2.66505,-0.30873,-0.410882,-2.11938,1.50135,3.29807,0.708813,-0.129646,-0.716022
3.39527,2.40311,0.958765,-2.01435,-1.57373,-1.17603,-3.89105,-4.2188,-3.48359,-2.88147,-1.96876,-1.54006,-1.41588,0.561716,-1.09367e-05,-0.569648,-2.66061,-1.98959,-3.05317,-1.22714,-0.656082,0.594409,0.792895,3.4157,-1.41669,-1.86347,-1.97818
-3.7325,-3.64455,-0.777313,-1.22769,-0.492006,-3.25515,2.41171,-1.60171,-2.51245,-1.78081,-1.23088,-0.681541,-2.86112,-7.43848,-5.35533,-0.853943,-0.20713,-0.783678,2.59248,0.514082,-1.03264,-1.11316,-1.82009,-4.57459,-0.327846,2.53463,2.07332
-3.49788,-2.36481,-1.36984,-2.21566,-2.07276,-4.80215,-0.641915,-3.19678,-3.60114,-2.14178,-1.06538,-1.38295,-5.23314,-6.8898,-7.29168,-0.397266,-2.17034,-3.73053,3.18231,-2.34851,-1.40412,-2.90238,-1.07359,-4.54425,0.956974,1.77451,-0.125524
-0.0382484,0.0799953,1.29463,-1.26841,1.0928,-0.643737,0.499835,-5.08413,-2.07162,-3.27717,-1.96669,-1.10286,-1.80032,0.349244,-2.15478,-0.473903,-0.412228,-1.72275,-1.5728,-0.503121,-0.235686,1.08562,-0.130456,-0.0491947,-2.78003,-4.5818,-1.36259
-0.0251525,-0.477263,-1.48712,-2.14,-0.69377,-4.84649,-2.13088,1.24599,-2.10808,-1.31117,-1.12559,-0.0959284,-1.17788,-2.79708,-0.749857,-0.286182,-0.116735,0.823632,-0.365455,-0.654251,-1.01921,-1.25439,-0.0274384,-0.0971878,1.697,1.88592,2.26392
-0.309543,-1.30834,1.03219,-4.0059,0.279035,-1.90525,-0.907436,-6.2422,-1.89387,-2.69092,-2.2334,-1.97281,-1.48161,-0.41205,-1.67247,-0.940189,-0.848572,-1.29735,-0.467336,-1.0968,-0.580589,1.12861,0.196417,0.120638,-2.44886,-4.86147,-2.15967
-0.796836,-0.252328,-1.77384,-0.245582,0.363089,-1.88378,-1.77155,0.703043,-3.08436,-1.50291,-1.80398,-0.827993,-1.02653,-2.93997,-1.51571,0.998568,1.02509,-5.93118,0.474666,0.367404,0.215022,-1.68201,0.44736,-1.56427,1.78815,4.52647,0.636495
-1.04401,-0.41242,-1.51894,-0.951757,-0.111068,-2.05346,0.647968,0.231365,-4.01004,-1.52358,-1.88034,-1.10263,0.910614,-3.5601,-2.2505,4.98518,0.0741901,-2.63204,1.59548,0.711819,1.04537,-0.988545,1.16148,-0.478421,1.10644,1.90722,0.529462
-5.66627,-3.45823,-0.795382,-1.05898,0.973585,-1.17123,0.129372,0.0236184,-0.316949,-1.30262,-0.628046,-0.434186,-3.77209,-1.45482,-0.116038,1.26783,-1.92698,-1.7306,1.69909,1.16269,1.13861,-3.16954,0.332079,1.11426,0.922061,3.40879,-3.46885
3.93032,1.07429,-1.46916,-2.94751,-1.17294,-1.53356,-1.70094,-2.75452,-3.70274,-1.76112,-1.25182,-2.06921,-0.45888,-1.41193,-3.49853,0.669318,-0.0911168,-0.702052,-2.40952,-2.06227,-1.38684,1.73007,-0.131642,-0.450378,-0.758222,-0.879192,1.55141
-0.888015,-0.355539,-1.02788,-3.48347,1.16615,-3.43771,1.69789,-1.55963,-0.918233,-3.00989,-0.102006,-0.776645,-0.303194,0.766151,-1.17819,-0.459511,-0.0313763,-5.13413,-1.48365,-0.561571,-1.15935,3.56086,2.13965,0.212503,0.215214,-1.33995,-2.65081
-0.767738,-0.233492,-0.894464,-3.41791,1.23596,-3.29659,1.79366,-1.15688,-0.874059,-2.90533,0.102488,-0.891143,-0.416746,0.855404,-1.52173,-0.0189444,-0.345751,-4.51465,-1.27423,-0.108797,-0.827618,4.11234,2.52659,0.348415,0.220556,-1.25135,-2.16779
0.902829,0.324546,0.657679,-0.768509,-1.748,-2.40134,-4.60313,-1.75308,-4.09463,-1.55386,-3.57919,-1.92762,-4.41994,-4.80716,-2.41348,-0.345124,0.129531,0.00396103,0.83611,-1.68214,2.1409,-2.80066,-1.52737,-0.195738,-4.19712,-0.0709465,5.95274
1.14512,0.20078,-1.05596,-1.64707,-0.843376,-2.10805,-1.55232,1.01883,-0.055605,-1.65357,-1.99037,-1.54944,-4.28827,-3.01356,-0.60181,0.146523,0.153339,0.110399,0.583808,-0.176317,-0.0704769,-1.99511,-0.728925,0.83093,1.04446,0.549008,0.330135
-1.61361,-1.01423,2.79914,-2.88799,0.62829,-1.75135,-0.22624,-4.07044,-4.74632,-2.07441,-1.41546,-0.998828,-0.344186,0.145079,-3.37327,-0.837513,-1.01736,-1.77917,-5.7981,-1.39139,-0.695078,2.49672,1.90922,-0.513084,-0.862543,-0.635613,-0.554977
0.628425,0.659401,-0.281804,-1.12642,-2.23555,-2.65474,-2.53168,0.447222,-2.4302,-2.03113,-2.08594,-1.15311,-2.24458,-2.35954,-0.659585,1.01779,3.73063,0.713666,0.0926341,-0.422233,-1.1429,-1.90864,-1.63707,1.39976,0.732006,3.80796,-2.36851
0.0825462,0.272164,-0.466796,-1.62766,0.0738735,-3.55399,-1.7705,-0.186171,-2.66502,-2.41647,-2.82489,-1.31325,-0.930341,-3.22408,-2.22113,-0.327355,-1.29557,-0.961773,-0.525955,-0.66595,-0.796304,-1.3283,-0.838691,-0.0999602,2.4455,2.72392,2.71908
5.13621,2.29253,-1.47231,-2.98249,0.147806,-3.85035,0.788515,-0.583376,-4.46102,-0.328845,0.250104,-0.47307,-2.48204,-2.22258,-2.49281,-0.343575,0.21516,0.012729,-0.152524,-0.763613,-0.88882,0.937791,0.986053,1.51264,0.613733,-0.527054,-0.675751
-3.03436,-0.0986583,-0.145497,-2.27594,-0.237055,-3.87516,-1.67566,-0.979896,-0.944199,-4.44345,-1.35763,-1.66501,-0.514465,-1.49427,-0.950672,4.56107,-0.215125,-0.116004,2.91484,-4.88859,-0.228063,-0.821341,-1.22433,-2.15076,-1.4063,-0.161314,1.02536
2.48941,0.264846,0.247642,-1.8138,-2.90497,-0.858927,-2.75148,-1.49912,-5.46975,-0.178513,-0.981883,-0.745074,-2.8217,-2.76719,-1.96805,-2.21302,-1.16579,-1.61376,0.799705,0.526731,-0.440739,-7.13561,-1.87028,4.18427,1.20515,-0.345152,-1.78472
-2.25243,-0.605333,-1.50309,-3.49659,-0.971406,-3.83506,-2.67902,-0.0414116,-3.2834,-2.10276,-1.52254,-0.572536,-0.236724,-1.29589,-1.12612,1.80204,0.398353,0.815638,-1.52003,-2.03929,0.0836152,1.0687,0.212797,-1.20428,-2.29891,-1.99276,-2.10566
2.06557,-2.97088,-1.09649,-1.31567,0.587396,-1.70359,0.471593,-2.23629,-2.48659,-1.90143,-1.95844,-1.28529,-1.36911,-1.08174,-2.66342,-4.81426,2.4077,-1.55999,0.79949,1.88182,-1.14853,-1.23277,-0.245036,1.08123,1.17656,2.67554,2.9063
-0.119645,-0.745859,1.32769,-3.09972,-1.02671,-1.60958,-0.784406,-3.95097,-2.30262,-4.21896,-1.90171,-1.15629,-0.85206,-4.69822,-1.18483,0.302364,-0.320925,-3.29821,-2.32355,-2.37462,-2.06865,-0.210701,4.46521,1.68988,1.95018,2.33978,3.97416
-1.55838,-1.77092,0.760649,-3.40398,-1.14595,-1.52226,-1.04469,-3.97361,-2.62681,-4.42821,-2.14247,-0.911394,-0.444648,-5.17409,0.0289007,-0.458633,-0.7762,-2.26832,-1.3669,-0.798743,-0.641472,2.38012,3.57946,0.591265,1.60092,1.30141,3.32364
0.180248,1.43818,-0.812848,-0.918772,-1.15553,-4.13874,-0.255638,-1.17173,-1.22805,-1.65502,-1.64215,-0.443492,-1.84145,-2.23349,-2.26036,-4.88033,-1.08224,2.52847,-0.966326,1.68701,1.87109,1.37572,2.6715,2.09744,0.10809,-0.012141,-0.088573
0.912674,-0.804246,-0.462556,-4.2444,-0.208604,-1.54564,-2.64414,0.102013,-4.60944,-2.43722,-1.77555,-2.00387,-2.73779,-2.15411,-1.07821,0.723945,0.357204,-0.470012,-0.999691,-2.17239,-2.31331,-1.4417,-2.58834,-2.07884,-0.634132,-0.676979,-0.45622
0.201653,0.407907,-0.521812,-2.79959,1.18077,-2.20449,-3.15105,-2.53329,-0.118259,-3.99733,-0.30434,-3.40774,-0.650626,1.55443,-2.50316,-0.514224,-0.691162,-1.40461,-7.72677,6.20718,-3.55809,-1.67843,-2.24469,-1.91905,0.036185,0.435654,0.485906
-0.535043,0.14064,-0.636074,-4.14852,-1.63767,-2.22388,-0.106205,1.31157,-4.44248,-2.15859,-1.64218,0.356276,-0.860403,-5.82393,-2.92981,-0.0654214,-0.199509,-0.371699,-1.18692,-1.20089,-0.567092,0.513552,1.41326,1.51063,0.466104,4.13371,1.01684
0.705703,-0.775074,-1.47601,-1.19656,0.732669,-2.82997,-3.17842,-5.10946,-1.50505,-2.18715,-1.67221,-1.73645,-1.91772,1.14513,-1.22762,0.021896,0.168677,0.0327882,-1.59177,0.245282,0.494105,0.290745,-1.51742,-1.28519,-2.3697,-4.86549,-1.92679
4.16592,-2.57785,-0.963895,-2.37348,-2.80427,-1.81977,-0.233783,-2.40823,-3.93259,-1.15271,-2.51481,-1.18182,1.82473,-2.99997,-1.70562,-8.61433,-1.1703,-3.95515,-1.32639,-1.17528,-0.758569,-3.54678,-0.345909,2.20479,-0.267339,-0.253055,0.66414
-1.42942,-1.41309,-1.1193,-1.51213,-1.09658,-3.08315,-1.7979,-0.69977,-1.5301,-3.55397,-1.19993,-1.96573,-3.84102,0.388851,-3.06891,1.53774,0.80029,0.262514,2.01637,1.776,-0.363823,1.37649,-0.6404,-1.25294,0.496265,0.0408175,-0.0739666
4.29022,-0.223148,-0.818336,-2.53975,-0.169419,-3.40087,-1.97872,-4.61722,-3.6309,-0.888909,-1.61211,-0.0195333,-1.04134,-3.36098,-1.08877,-3.53058,-0.854959,-2.08346,-1.58734,-1.48974,-1.18156,-3.70334,1.45745,-1.0193,-0.201967,0.0826444,0.309995
2.53342,0.561896,0.382653,-3.13872,-0.102116,-3.73371,-2.05914,-5.24449,-4.12812,-0.644564,-1.80587,-0.106873,-1.71533,-3.52323,-1.67021,-4.03482,-1.00346,-1.87757,-1.50563,-1.62487,-1.37032,-3.63801,1.30145,-1.08156,-0.243986,0.147269,0.0502866
-3.61038,-0.36149,-2.20135,-0.914596,-0.862765,-1.44984,-2.13063,1.05481,-1.83629,-2.77194,-1.30686,-2.52941,-2.62426,0.302108,-2.21337,0.984731,-0.289372,0.481408,0.316629,0.377893,0.354065,2.26219,-0.499632,-0.25779,0.633471,-1.41261,-0.239506
1.66161,-0.0715382,0.359865,-3.40354,-0.58725,-3.13505,-1.02602,-2.71328,-4.49432,-1.99052,-1.53957,-0.0895614,-3.77076,-4.21544,-0.820823,-6.14841,0.22686,-1.32009,-2.04001,-6.83178,2.87309,-1.00261,1.69215,1.58937,0.000201084,0.478591,-0.227402
-1.9565,-0.515012,-1.60961,-0.0201967,0.758513,-2.38612,-1.97224,1.02237,-1.09105,-3.03444,-2.66903,-3.12103,-0.847304,0.384849,-1.66621,3.26875,-0.540269,-0.811855,0.569268,0.811735,-0.785587,1.82724,-1.95785,-1.71054,0.294273,-0.346513,0.251893
4.89628,-1.24186,2.27705,-4.57165,-2.3903,-3.32134,-1.84081,-2.89038,-4.36845,-1.56767,-1.12805,-0.808142,-0.949861,-5.46929,-0.324868,-3.60019,-0.858788,-1.01001,-1.10662,-1.96852,0.286196,-2.78208,0.924417,1.62919,-1.57701,1.17499,-0.363311
-1.07784,1.29033,-0.683067,-0.975985,-1.44792,-3.57947,-2.80238,-5.39303,-3.49225,-3.01816,-2.17766,-2.31204,-1.29014,-1.86697,-3.92147,-1.27847,-2.25991,-0.670067,0.429115,-1.33775,-0.679489,0.096113,0.765276,1.87089,-0.536187,-0.711535,2.09681
